epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
124,6407.05,0.74038,1.16297,0.52072,0.92952,0,0.77021,0.56468,0.62847,0.45086,0.70973,0.50498,0.53731,0.35497,1.0712,2.34364,1.23496,1.13469,0,0.0007823,0.0007823,0.0007823
125,6458.03,0.76447,1.20815,0.54489,0.93801,0,0.69708,0.58962,0.627,0.44779,0.65924,0.53731,0.55782,0.36948,1.06108,2.19881,1.18147,1.11682,0,0.0007724,0.0007724,0.0007724
126,6508.72,0.73358,1.17145,0.52223,0.92832,0,0.75154,0.58691,0.63243,0.44677,0.6866,0.52862,0.54452,0.35996,1.07743,2.3947,1.22695,1.14675,0,0.0007625,0.0007625,0.0007625
127,6559.47,0.74055,1.1706,0.52214,0.92673,0,0.68714,0.60645,0.63256,0.45225,0.63442,0.56219,0.56543,0.37668,1.08732,2.41257,1.20253,1.1429,0,0.0007526,0.0007526,0.0007526
128,6610.22,0.74491,1.16671,0.51,0.92527,0,0.76008,0.58209,0.63996,0.4637,0.71978,0.50249,0.5467,0.36323,1.06976,2.275,1.19585,1.13587,0,0.0007427,0.0007427,0.0007427
129,6661.01,0.73019,1.15419,0.50188,0.9251,0,0.74815,0.59116,0.63981,0.46719,0.68847,0.5398,0.55069,0.36786,1.07204,2.36387,1.17017,1.14922,0,0.0007328,0.0007328,0.0007328
130,6711.88,0.74623,1.17528,0.52695,0.92796,0,0.72584,0.57711,0.63951,0.45319,0.70493,0.52985,0.5555,0.37107,1.07208,2.37338,1.1525,1.14199,0,0.0007229,0.0007229,0.0007229
131,6762.54,0.73146,1.14325,0.50065,0.93215,0,0.75998,0.56468,0.61791,0.44446,0.71011,0.52736,0.55238,0.36209,1.07417,2.34764,1.20494,1.15347,0,0.000713,0.000713,0.000713
132,6813.21,0.72708,1.13728,0.50632,0.92769,0,0.66674,0.65693,0.64115,0.46409,0.64033,0.54726,0.53779,0.3644,1.04748,2.25201,1.11205,1.13642,0,0.0007031,0.0007031,0.0007031
133,6863.84,0.74774,1.20369,0.52068,0.92906,0,0.75322,0.5796,0.62894,0.44852,0.68534,0.52736,0.53557,0.36099,1.0605,2.29182,1.13258,1.13932,0,0.0006932,0.0006932,0.0006932
134,6914.6,0.73362,1.14876,0.5034,0.92415,0,0.73937,0.59983,0.65652,0.46251,0.70758,0.55721,0.57695,0.38154,1.07866,2.18909,1.09498,1.14786,0,0.0006833,0.0006833,0.0006833
135,6965.42,0.7181,1.13401,0.49661,0.92072,0,0.82598,0.60448,0.66444,0.47643,0.7483,0.54478,0.57271,0.39443,1.02436,2.28959,1.12767,1.10323,0,0.0006734,0.0006734,0.0006734
136,7016.39,0.73049,1.1418,0.50971,0.92172,0,0.74953,0.62438,0.64136,0.45955,0.70446,0.57463,0.5647,0.3859,1.06847,2.31591,1.11335,1.13746,0,0.0006635,0.0006635,0.0006635
137,7067.11,0.72697,1.14987,0.51614,0.92819,0,0.77224,0.64925,0.68071,0.48084,0.78967,0.54167,0.57058,0.38106,1.03565,2.24736,1.06845,1.12538,0,0.0006536,0.0006536,0.0006536
138,7117.93,0.70582,1.12247,0.49405,0.91458,0,0.71761,0.5796,0.64362,0.4575,0.69894,0.50746,0.56286,0.36606,1.03076,2.27652,1.10998,1.11626,0,0.0006437,0.0006437,0.0006437
139,7168.62,0.69058,1.09806,0.48329,0.91518,0,0.74737,0.5796,0.64049,0.46189,0.68057,0.52488,0.55512,0.37447,1.03124,2.15949,1.07749,1.10663,0,0.0006338,0.0006338,0.0006338
140,7219.3,0.7348,1.12702,0.50276,0.92157,0,0.74648,0.57132,0.63465,0.45584,0.74511,0.48722,0.54508,0.37223,1.06497,2.14449,1.07032,1.12225,0,0.0006239,0.0006239,0.0006239
141,7270.04,0.70671,1.11489,0.48686,0.91544,0,0.77878,0.56965,0.63074,0.44959,0.6601,0.58706,0.5601,0.36184,1.08422,2.3753,1.12343,1.14034,0,0.000614,0.000614,0.000614
142,7320.85,0.70015,1.12558,0.4864,0.91753,0,0.70319,0.64239,0.63991,0.44887,0.64873,0.59264,0.5541,0.34714,1.0423,2.28067,1.1458,1.12857,0,0.0006041,0.0006041,0.0006041
143,7371.86,0.71598,1.13288,0.48393,0.9188,0,0.7812,0.60394,0.66507,0.47974,0.71617,0.55224,0.57363,0.37904,1.04455,2.286,1.0884,1.135,0,0.0005942,0.0005942,0.0005942
144,7422.5,0.70757,1.11107,0.49373,0.91738,0,0.7496,0.63433,0.68198,0.48591,0.65212,0.60619,0.58474,0.38949,1.05702,2.15548,1.14975,1.11984,0,0.0005843,0.0005843,0.0005843
145,7473.2,0.70842,1.08445,0.48101,0.91832,0,0.78447,0.60199,0.66237,0.47915,0.71169,0.56965,0.56026,0.37459,1.03425,2.18478,1.11136,1.11271,0,0.0005744,0.0005744,0.0005744
146,7523.87,0.71232,1.12717,0.4992,0.92785,0,0.79217,0.58209,0.649,0.46778,0.62832,0.58033,0.54157,0.36479,1.04783,2.24098,1.1856,1.11818,0,0.0005645,0.0005645,0.0005645
147,7574.51,0.70493,1.1016,0.48242,0.91377,0,0.76908,0.63794,0.66781,0.48118,0.73133,0.56468,0.55988,0.38359,1.03038,2.1252,1.10153,1.10233,0,0.0005546,0.0005546,0.0005546
148,7625.37,0.71492,1.12694,0.49091,0.92067,0,0.74638,0.62438,0.65758,0.47829,0.6543,0.58955,0.55764,0.37914,1.05031,2.22573,1.10967,1.11571,0,0.0005447,0.0005447,0.0005447
149,7676.12,0.70815,1.08996,0.48433,0.91375,0,0.78338,0.5796,0.65236,0.46384,0.72947,0.52985,0.56038,0.37156,1.05457,2.26846,1.13311,1.13179,0,0.0005348,0.0005348,0.0005348
150,7726.74,0.70798,1.11639,0.48269,0.91452,0,0.69965,0.63682,0.65778,0.46167,0.62474,0.58209,0.56569,0.37331,1.07406,2.30687,1.11576,1.14016,0,0.0005249,0.0005249,0.0005249
151,7777.42,0.69893,1.08555,0.47901,0.91061,0,0.7457,0.64179,0.67176,0.4686,0.69033,0.58226,0.5799,0.38483,1.05295,2.31382,1.09523,1.13008,0,0.000515,0.000515,0.000515
152,7828.67,0.70735,1.10445,0.47888,0.91365,0,0.71814,0.61443,0.6715,0.48385,0.65418,0.55997,0.57022,0.39113,1.02689,2.27677,1.08113,1.10841,0,0.0005051,0.0005051,0.0005051
153,7879.47,0.68538,1.10321,0.46753,0.91296,0,0.67151,0.62687,0.6535,0.46381,0.65371,0.53731,0.54649,0.36365,1.04783,2.30168,1.13921,1.1178,0,0.0004952,0.0004952,0.0004952
154,7930.27,0.68285,1.09421,0.46515,0.90692,0,0.74824,0.60199,0.66015,0.46355,0.69221,0.55721,0.56217,0.36957,1.04732,2.33893,1.12768,1.114,0,0.0004853,0.0004853,0.0004853
155,7980.82,0.68695,1.08296,0.47573,0.91186,0,0.73462,0.61973,0.65491,0.46851,0.66864,0.5873,0.57154,0.37692,1.0615,2.44917,1.13171,1.11854,0,0.0004754,0.0004754,0.0004754
156,8031.47,0.68887,1.08594,0.47394,0.90998,0,0.75378,0.58458,0.63534,0.4525,0.70878,0.53277,0.55782,0.37372,1.05296,2.41201,1.19054,1.11804,0,0.0004655,0.0004655,0.0004655
157,8082.33,0.68836,1.08828,0.4665,0.91361,0,0.78121,0.61194,0.64376,0.45842,0.70402,0.56716,0.55907,0.37563,1.0269,2.33143,1.11616,1.09717,0,0.0004556,0.0004556,0.0004556
158,8133,0.68515,1.07883,0.46774,0.90865,0,0.73235,0.64428,0.65736,0.47806,0.66925,0.58706,0.56407,0.37026,1.02762,2.41837,1.12844,1.11308,0,0.0004457,0.0004457,0.0004457
159,8183.72,0.68397,1.07687,0.45973,0.90901,0,0.74185,0.62687,0.6494,0.45633,0.66415,0.55096,0.52492,0.35342,1.0241,2.38134,1.11208,1.1158,0,0.0004358,0.0004358,0.0004358
160,8234.46,0.66625,1.06315,0.45299,0.90206,0,0.83271,0.60675,0.6879,0.48386,0.6577,0.6357,0.61461,0.40511,1.02678,2.30205,1.08824,1.0943,0,0.0004259,0.0004259,0.0004259
161,8285.45,0.69058,1.10875,0.4739,0.90779,0,0.76798,0.60929,0.66419,0.46105,0.6272,0.57463,0.56206,0.37377,1.04659,2.25305,1.10039,1.12094,0,0.000416,0.000416,0.000416
162,8335.96,0.66933,1.0449,0.455,0.90441,0,0.71586,0.64179,0.64905,0.45973,0.7157,0.53731,0.55915,0.37325,1.0496,2.29135,1.14083,1.12653,0,0.0004061,0.0004061,0.0004061
163,8386.66,0.67877,1.07139,0.45577,0.9099,0,0.71231,0.64179,0.65004,0.46204,0.70555,0.52736,0.54902,0.36722,1.04345,2.39176,1.14127,1.11931,0,0.0003962,0.0003962,0.0003962
164,8437.28,0.66443,1.03692,0.4466,0.90076,0,0.78756,0.61788,0.66939,0.47042,0.71297,0.5398,0.56444,0.37773,1.04517,2.34195,1.11569,1.1137,0,0.0003863,0.0003863,0.0003863
165,8488.11,0.65575,1.02592,0.43961,0.90207,0,0.74901,0.63099,0.66482,0.47467,0.67322,0.5597,0.57259,0.37969,1.00956,2.23485,1.10883,1.0993,0,0.0003764,0.0003764,0.0003764
166,8538.68,0.66077,1.04773,0.45098,0.9016,0,0.72523,0.62687,0.63626,0.44914,0.66395,0.55473,0.55057,0.36909,1.03618,2.41226,1.18965,1.12942,0,0.0003665,0.0003665,0.0003665
167,8589.25,0.6473,1.01473,0.44465,0.90341,0,0.75516,0.61443,0.65113,0.45878,0.70249,0.56716,0.57382,0.37474,1.0567,2.42291,1.1265,1.14588,0,0.0003566,0.0003566,0.0003566
168,8639.84,0.66677,1.06451,0.44907,0.90083,0,0.75081,0.61459,0.65731,0.4674,0.72856,0.55224,0.57112,0.37111,1.04628,2.38263,1.1021,1.14009,0,0.0003467,0.0003467,0.0003467
169,8690.4,0.6651,1.02976,0.45186,0.90477,0,0.75295,0.60448,0.66553,0.47965,0.70303,0.54726,0.5793,0.38433,1.03228,2.23875,1.08061,1.12702,0,0.0003368,0.0003368,0.0003368
170,8741.16,0.6552,1.03406,0.44176,0.90145,0,0.80386,0.61171,0.65697,0.46815,0.73432,0.55004,0.56459,0.36562,1.03674,2.40147,1.12454,1.13196,0,0.0003269,0.0003269,0.0003269
171,8791.86,0.66439,1.03977,0.4477,0.89991,0,0.72507,0.62438,0.64326,0.45907,0.6677,0.57463,0.54852,0.36547,1.04423,2.38468,1.14341,1.12679,0,0.000317,0.000317,0.000317
172,8842.64,0.66498,1.0285,0.43881,0.90304,0,0.7464,0.61692,0.64129,0.46224,0.67135,0.5597,0.54499,0.36647,1.02777,2.39846,1.13223,1.12464,0,0.0003071,0.0003071,0.0003071
173,8893.73,0.65765,1.01999,0.43874,0.89658,0,0.74512,0.61692,0.65114,0.46732,0.67343,0.54726,0.54731,0.36297,1.03711,2.38021,1.11673,1.14208,0,0.0002972,0.0002972,0.0002972
174,8944.26,0.65431,1.02315,0.4426,0.8992,0,0.75099,0.6077,0.64161,0.46107,0.68693,0.55673,0.55072,0.36384,1.03341,2.43444,1.12015,1.1327,0,0.0002873,0.0002873,0.0002873
175,8994.79,0.64314,1.00085,0.42763,0.89378,0,0.76219,0.62986,0.65249,0.47185,0.68723,0.57214,0.55981,0.36921,1.03106,2.31565,1.09689,1.10739,0,0.0002774,0.0002774,0.0002774
176,9045.37,0.66651,1.03847,0.44625,0.90182,0,0.78959,0.58811,0.65125,0.47293,0.70733,0.55311,0.55612,0.37072,1.02887,2.30511,1.11123,1.10869,0,0.0002675,0.0002675,0.0002675
177,9096.04,0.64868,0.99466,0.42621,0.89237,0,0.74726,0.60945,0.6409,0.46637,0.6975,0.56211,0.56307,0.37897,1.04029,2.37617,1.09599,1.11956,0,0.0002576,0.0002576,0.0002576
178,9146.7,0.63063,0.96638,0.41598,0.89439,0,0.72439,0.62687,0.63805,0.46648,0.65623,0.58706,0.55333,0.37836,1.03408,2.38454,1.12938,1.12464,0,0.0002477,0.0002477,0.0002477
179,9197.41,0.64105,1.0062,0.42516,0.89557,0,0.70896,0.61194,0.62649,0.4588,0.6556,0.55224,0.54555,0.36212,1.03672,2.42533,1.13177,1.12696,0,0.0002378,0.0002378,0.0002378
180,9247.95,0.64489,1.01553,0.42261,0.89384,0,0.72702,0.63682,0.64107,0.47081,0.65738,0.57275,0.54625,0.36935,1.0259,2.34158,1.10072,1.12246,0,0.0002279,0.0002279,0.0002279
181,9298.44,0.63825,1.00456,0.42715,0.89309,0,0.74176,0.59453,0.6404,0.46718,0.68986,0.5398,0.54696,0.36671,1.04125,2.39944,1.10829,1.13448,0,0.000218,0.000218,0.000218
182,9348.98,0.63845,0.98632,0.41926,0.8876,0,0.81234,0.5398,0.6425,0.46682,0.66006,0.53615,0.54702,0.36211,1.05484,2.42193,1.13124,1.13489,0,0.0002081,0.0002081,0.0002081
183,9399.49,0.63557,1.00311,0.41757,0.89183,0,0.71283,0.62189,0.64393,0.46744,0.67588,0.55721,0.55301,0.37067,1.03876,2.36491,1.114,1.12207,0,0.0001982,0.0001982,0.0001982
184,9450.2,0.62642,0.96801,0.42114,0.89425,0,0.70779,0.60199,0.62719,0.45738,0.65139,0.54229,0.53616,0.35884,1.04381,2.40091,1.1191,1.14243,0,0.0001883,0.0001883,0.0001883
185,9500.81,0.63222,0.97775,0.41676,0.88913,0,0.74328,0.61194,0.64149,0.45825,0.69701,0.55473,0.55456,0.36649,1.05448,2.53225,1.15421,1.14497,0,0.0001784,0.0001784,0.0001784
186,9551.29,0.64047,1.00487,0.42481,0.89428,0,0.75171,0.6194,0.64235,0.45864,0.66953,0.56468,0.54704,0.3631,1.03303,2.44005,1.13115,1.12081,0,0.0001685,0.0001685,0.0001685
187,9601.96,0.63503,0.99505,0.42191,0.8906,0,0.72765,0.6181,0.64609,0.46722,0.75844,0.51741,0.55083,0.37313,1.03135,2.41342,1.10545,1.13195,0,0.0001586,0.0001586,0.0001586
188,9652.6,0.62813,0.97955,0.4131,0.89117,0,0.72136,0.63682,0.64748,0.46488,0.69093,0.56468,0.56223,0.37431,1.01817,2.44177,1.12124,1.11306,0,0.0001487,0.0001487,0.0001487
189,9703.35,0.62575,0.98842,0.41718,0.89716,0,0.73241,0.62687,0.6404,0.46258,0.77773,0.52224,0.5541,0.37585,1.0447,2.39354,1.12574,1.14427,0,0.0001388,0.0001388,0.0001388
190,9754,0.64143,1.00003,0.4269,0.89912,0,0.74776,0.65423,0.64978,0.46526,0.67988,0.57214,0.55342,0.36805,1.02928,2.39345,1.13215,1.12153,0,0.0001289,0.0001289,0.0001289
191,9801.06,0.59098,0.96773,0.38377,0.8668,0,0.73964,0.63184,0.63871,0.4565,0.68116,0.55268,0.54144,0.36472,1.02727,2.49502,1.14127,1.11689,0,0.000119,0.000119,0.000119
192,9847.99,0.57475,0.94885,0.37031,0.86539,0,0.74596,0.62087,0.63735,0.45556,0.68067,0.54975,0.53396,0.36468,1.03245,2.51246,1.14536,1.11408,0,0.0001091,0.0001091,0.0001091
193,9894.83,0.58616,0.95198,0.37199,0.8677,0,0.74775,0.6194,0.64455,0.46097,0.68183,0.55441,0.54911,0.3726,1.03101,2.50044,1.13946,1.1106,0,9.92e-05,9.92e-05,9.92e-05
194,9941.74,0.57383,0.93135,0.36302,0.86028,0,0.75492,0.62438,0.64625,0.46459,0.70158,0.54726,0.55315,0.36878,1.0225,2.48455,1.14069,1.10967,0,8.93e-05,8.93e-05,8.93e-05
195,9988.54,0.58162,0.95979,0.3711,0.8591,0,0.78125,0.62687,0.63816,0.46289,0.69335,0.5512,0.54077,0.36876,1.02043,2.49952,1.14116,1.11558,0,7.94e-05,7.94e-05,7.94e-05
196,10035.5,0.56533,0.93311,0.35824,0.85804,0,0.78823,0.61443,0.64198,0.46039,0.70526,0.54975,0.53511,0.36301,1.02041,2.50902,1.14815,1.11519,0,6.95e-05,6.95e-05,6.95e-05
197,10082.3,0.57105,0.93883,0.37229,0.8603,0,0.73071,0.64124,0.64067,0.4558,0.68444,0.5597,0.54166,0.36485,1.02986,2.54198,1.15019,1.11703,0,5.96e-05,5.96e-05,5.96e-05
198,10129,0.5744,0.93711,0.36869,0.86786,0,0.72823,0.64428,0.63883,0.45931,0.68997,0.54229,0.53712,0.35934,1.02939,2.52259,1.15358,1.11967,0,4.97e-05,4.97e-05,4.97e-05
199,10176.1,0.57352,0.93957,0.37219,0.86397,0,0.78625,0.60945,0.63649,0.45187,0.69962,0.53731,0.52743,0.35648,1.03223,2.53628,1.15935,1.11688,0,3.98e-05,3.98e-05,3.98e-05
200,10222.9,0.56194,0.91927,0.35652,0.8592,0,0.78262,0.60899,0.63964,0.45554,0.70681,0.54229,0.53965,0.36055,1.02214,2.53842,1.15095,1.1098,0,2.99e-05,2.99e-05,2.99e-05
